Player,testid,Date,TestName,MetricName,MetricValue
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Time To Takeoff(s),0.864
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Right Avg. Landing Force(N),509.1631
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,L|R Braking Impulse Index(%),-24.324
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Avg. Relative Braking Power(W/kg),-11.6601
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Propulsive Phase %,30.787
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Left Avg. Propulsive Force(N),1021.3759
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Left Force at Peak Braking Force(N),974
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Relative Propulsive Net Impulse(N.s/kg),3.0532
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Left Force at Peak Landing Force(N),1510
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Propulsive Net Impulse(N.s),298.6042
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Propulsive Phase(s),0.266
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Peak Propulsive Power(W),6148.3729
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Braking Impulse(N.s),307.202
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,System Weight(N),959.4294
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Braking Phase(s),0.201
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Peak Landing Force(N),3400
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Peak Relative Braking Force(%),227.3226
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Relative Braking Net Impulse(N.s/kg),1.1791
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Avg. Relative Braking Force(%),160.1143
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Jump Momentum(kg.m/s),297.3315
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Peak Braking Power(W),-1426.4747
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Relative Braking Impulse(N.s/kg),3.1411
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Avg. Propulsive Velocity(m/s),1.7704
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Relative Peak Landing Force(%),354.3773
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Jump Height(m),0.4712
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Stiffness(N/m),-5423.7957
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Right Avg. Propulsive Force(N),1061.1842
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Right Avg. Braking Force(N),874.3731
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Avg. Relative Propulsive Force(%),217.0624
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Peak Relative Braking Power(W/kg),-14.5855
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,mRSI,0.5452
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Propulsive Impulse(N.s),552.853
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,L|R Avg. Braking RFD(%),-6.8627
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,RSI,0.7674
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Left Avg. Braking RFD(N/s),2835.8209
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Countermovement Depth(m),-0.4028
Player4,eVbM5TEOmmwh7liJYghJ,2022-02-17 13:41,Countermovement Jump,Landing Stiffness(N/m),-3661.475
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Propulsive Force(N),2194.0444
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Propulsive Impulse(N.s),542.9015
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,L|R Peak Braking Force(%),-1.5728
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Peak Velocity(m/s),3.2225
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Peak Relative Propulsive Power(W/kg),66.4469
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Left Avg. Propulsive Force(N),1099.7944
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Braking Velocity(m/s),-0.8608
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Landing Force(N),1031.5
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Braking Phase(s),0.156
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Braking Force(N),1785.4423
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,mRSI,0.5665
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Propulsive Net Impulse(N.s),305.7194
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Positive Impulse(N.s),819.7435
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Braking RFD(N/s),9358.9744
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Right Avg. Landing Force(N),505.9908
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Landing Stiffness(N/m),-4000.9591
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Time To Takeoff(s),0.875
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Left Force at Peak Landing Force(N),2881
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Peak Braking Force(N),2416
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Unweighting Phase(s),0.471
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Relative Braking Net Impulse(N.s/kg),1.3077
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Relative Propulsive Force(%),228.4865
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Jump Momentum(kg.m/s),305.2644
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Right Avg. Braking RFD(N/s),4929.4872
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Peak Relative Braking Power(W/kg),-18.1888
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Right Force at Peak Braking Force(N),1227
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Takeoff Velocity(m/s),3.1186
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Left Avg. Landing Force(N),525.5092
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Right Avg. Braking Force(N),946.2628
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Right Avg. Propulsive Force(N),1094.25
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,L|R Propulsive Impulse Index(%),0.5076
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Propulsive Phase %,28.3429
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,L|R Braking Impulse Index(%),-11.3828
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Peak Propulsive Power(W),6504.155
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Countermovement Depth(m),-0.3287
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,RSI,0.7771
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Braking Net Impulse(N.s),128.0031
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,L|R Peak Propulsive Force(%),-1.3059
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Peak Landing Force(N),5876
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Relative Braking Impulse(N.s/kg),2.8282
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Braking Impulse(N.s),276.842
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Peak Propulsive Force(N),2527
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Force at Min Displacement(N),2418
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Positive Net Impulse(N.s),433.7225
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Flight Time(s),0.68
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Propulsive Power(W),3706.8904
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Propulsive Phase(s),0.248
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Left Avg. Braking Force(N),839.1795
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Impulse Ratio,2.3884
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,L|R Peak Landing Force(%),-1.9401
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Relative Propulsive Power(W/kg),37.8699
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Relative Propulsive Impulse(N.s/kg),5.5463
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Stiffness(N/m),-7354.0511
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,L|R Avg. Landing Force(%),1.8922
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,L|R Avg. Propulsive Force(%),0.2527
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Peak Braking Power(W),-1780.414
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Peak Relative Propulsive Force(%),263.1603
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Jump Height(m),0.4958
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,systemWeight,960.2513
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Relative Braking Power(W/kg),-14.0086
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Right Force at Peak Landing Force(N),2995
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Left Avg. Braking RFD(N/s),4429.4872
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Braking Power(W),-1371.235
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Left Force at Peak Propulsive Force(N),1247
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Right Force at Peak Propulsive Force(N),1280
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,Avg. Propulsive Velocity(m/s),1.8553
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,L|R Avg. Braking Force(%),-5.9976
Player4,CKa2fpHg7h7gQlTbu8rg,2022-02-17 13:41,Countermovement Jump,System Weight(N),960.2513
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Propulsive Net Impulse(N.s),329.7374
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Relative Braking Force(%),331.9653
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Relative Braking Force(%),233.0985
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,systemWeight,913.951
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,L|R Braking Impulse Index(%),19.9399
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Landing Stiffness(N/m),-1.1334
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,mRSI,0.987
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Relative Propulsive Impulse(N.s/kg),5.6288
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Relative Propulsive Net Impulse(N.s/kg),3.5393
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Braking Power(W),-2148.9542
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Braking Net Impulse(N.s),160.742
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Relative Propulsive Force(%),330.6523
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Propulsive Phase(s),0.214
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,L|R Peak Braking Force(%),6.592
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Propulsive Force(N),3022
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Impulse Ratio,2.0513
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Left Avg. Braking RFD(N/s),7436.0902
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,L|R Peak Propulsive Force(%),5.9563
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Relative Braking Impulse(N.s/kg),3.0203
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Right Avg. Braking Force(N),947.1053
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Stiffness(N/m),-8588.9719
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,RSI,1.1289
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,L|R Avg. Braking RFD(%),-6.9176
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Positive Net Impulse(N.s),490.4794
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Relative Propulsive Power(W/kg),85.9216
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Relative Braking Net Impulse(N.s/kg),1.7253
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Relative Peak Landing Force(%),482.3016
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Right Force at Peak Landing Force(N),1911
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Propulsive Impulse(N.s),524.409
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Left Force at Peak Braking Force(N),1617
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Velocity(m/s),3.6016
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Left Force at Peak Landing Force(N),2497
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Countermovement Depth(m),-0.3518
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Right Avg. Braking RFD(N/s),8541.3534
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Unweighting Phase %,46.118
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Jump Momentum(kg.m/s),329.0111
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,L|R Avg. Propulsive Force(%),0.4959
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Landing Force(N),4408
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Takeoff Velocity(m/s),3.5315
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Propulsive Velocity(m/s),2.0666
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Braking Phase(s),0.133
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Positive Impulse(N.s),805.7925
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Right Avg. Landing Force(N),486.1303
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,L|R Avg. Braking Force(%),11.0869
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Right Force at Peak Braking Force(N),1417
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Braking Force(N),3034
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Time To Takeoff(s),0.644
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,L|R Propulsive Impulse Index(%),0.9705
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,L|R Peak Landing Force(%),13.294
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Unweighting Phase(s),0.297
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Braking Force(N),2130.406
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Braking Impulse(N.s),281.3835
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Propulsive Power(W),4610.8494
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Left Avg. Braking Force(N),1183.3008
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Braking Velocity(m/s),-1.1827
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Relative Propulsive Force(%),268.9085
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,L|R Avg. Landing Force(%),-9.8864
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Right Avg. Propulsive Force(N),1222.7523
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Propulsive Phase %,33.2298
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Force at Min Displacement(N),3022
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Braking RFD(N/s),15977.4436
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Relative Braking Power(W/kg),-23.0661
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Propulsive Power(W),8004.906
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Braking Power(W),-3178.1172
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Right Force at Peak Propulsive Force(N),1421
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Relative Propulsive Power(W/kg),49.4911
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Peak Relative Braking Power(W/kg),-34.1127
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Left Force at Peak Propulsive Force(N),1601
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Flight Time(s),0.727
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,System Weight(N),913.951
Player3,E7f5Svipgolz0OfExRTO,2022-02-28 14:14,Countermovement Jump,Avg. Propulsive Force(N),2457.6916
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,L|R Peak Braking Force(%),2.5674
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Countermovement Depth(m),-0.3683
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Peak Relative Propulsive Force(%),338.9732
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Left Avg. Braking RFD(N/s),10044.2478
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,L|R Avg. Propulsive Force(%),-1.5834
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,L|R Avg. Landing Force(%),-20.1363
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Avg. Propulsive Power(W),4554.3157
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Relative Braking Net Impulse(N.s/kg),1.722
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Peak Relative Braking Power(W/kg),-34.4915
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Right Avg. Braking Force(N),1133.6814
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Left Force at Peak Propulsive Force(N),1582
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Left Avg. Braking Force(N),1208.9558
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Braking Phase %,13.1395
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Relative Peak Landing Force(%),419.311
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Avg. Relative Braking Force(%),256.4066
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Relative Braking Impulse(N.s/kg),2.8208
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Peak Landing Force(N),3831
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Right Avg. Braking RFD(N/s),9212.3894
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Peak Propulsive Power(W),7682.8232
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Peak Relative Braking Force(%),341.0528
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Avg. Propulsive Force(N),2402.1455
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Unweighting Phase %,61.2791
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Left Avg. Landing Force(N),466.178
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Avg. Relative Braking Power(W/kg),-24.5164
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Jump Momentum(kg.m/s),325.765
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,L|R Peak Propulsive Force(%),2.1634
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Braking RFD(N/s),19256.6372
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,systemWeight,913.6416
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Avg. Braking Power(W),-2283.3064
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Braking Phase(s),0.113
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Propulsive Phase(s),0.22
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,L|R Avg. Braking RFD(%),4.3199
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Relative Propulsive Impulse(N.s/kg),5.6576
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Right Avg. Propulsive Force(N),1220.0909
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Flight Time(s),0.728
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Landing Stiffness(N/m),-5422.1259
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Propulsive Impulse(N.s),526.9095
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,L|R Avg. Braking Force(%),3.2132
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Braking Net Impulse(N.s),160.3791
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Avg. Relative Propulsive Power(W/kg),48.9008
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Avg. Braking Force(N),2342.6372
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Right Force at Peak Propulsive Force(N),1515
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Left Force at Peak Landing Force(N),1737
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Propulsive Net Impulse(N.s),326.822
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,L|R Peak Landing Force(%),-9.3187
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Avg. Relative Propulsive Force(%),262.9199
Player3,lLbzcQQ3tichkM2nsP5L,2022-02-28 14:15,Countermovement Jump,Impulse Ratio,2.0378
